,word,rank,layer
45,иногда,333,7
45,иногда,333,7
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,8
45,иногда,333,9
45,иногда,333,10
45,иногда,333,10
45,иногда,333,10
45,иногда,333,11
45,иногда,333,11
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,0
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,1
46,поэтому,339,2
46,поэтому,339,2
46,поэтому,339,4
46,поэтому,339,4
46,поэтому,339,4
46,поэтому,339,4
46,поэтому,339,5
46,поэтому,339,5
46,поэтому,339,5
46,поэтому,339,5
46,поэтому,339,5
46,поэтому,339,5
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,6
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,7
46,поэтому,339,8
46,поэтому,339,9
46,поэтому,339,9
46,поэтому,339,9
46,поэтому,339,9
46,поэтому,339,9
46,поэтому,339,9
46,поэтому,339,10
46,поэтому,339,10
46,поэтому,339,10
46,поэтому,339,11
46,поэтому,339,11
46,поэтому,339,11
47,заметить,345,0
47,заметить,345,0
47,заметить,345,0
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,1
47,заметить,345,2
47,заметить,345,3
47,заметить,345,4
47,заметить,345,4
47,заметить,345,4
47,заметить,345,4
47,заметить,345,4
47,заметить,345,5
47,заметить,345,5
47,заметить,345,5
47,заметить,345,5
47,заметить,345,5
47,заметить,345,6
47,заметить,345,6
47,заметить,345,6
47,заметить,345,6
47,заметить,345,7
47,заметить,345,7
47,заметить,345,7
47,заметить,345,7
47,заметить,345,9
47,заметить,345,10
47,заметить,345,11
47,заметить,345,11
48,взгляд,349,0
48,взгляд,349,0
48,взгляд,349,0
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,1
48,взгляд,349,2
48,взгляд,349,3
48,взгляд,349,3
48,взгляд,349,4
48,взгляд,349,4
48,взгляд,349,5
48,взгляд,349,5
48,взгляд,349,5
48,взгляд,349,6
48,взгляд,349,6
48,взгляд,349,7
48,взгляд,349,9
49,подумать,370,0
49,подумать,370,0
49,подумать,370,0
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,1
49,подумать,370,2
49,подумать,370,4
49,подумать,370,4
49,подумать,370,4
49,подумать,370,5
49,подумать,370,5
49,подумать,370,5
49,подумать,370,6
49,подумать,370,6
49,подумать,370,6
49,подумать,370,6
49,подумать,370,7
49,подумать,370,7
49,подумать,370,9
50,бояться,374,0
50,бояться,374,0
50,бояться,374,0
50,бояться,374,0
50,бояться,374,0
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,1
50,бояться,374,2
50,бояться,374,2
50,бояться,374,3
50,бояться,374,3
50,бояться,374,4
50,бояться,374,4
50,бояться,374,4
50,бояться,374,4
50,бояться,374,4
50,бояться,374,5
50,бояться,374,5
50,бояться,374,5
50,бояться,374,5
50,бояться,374,5
50,бояться,374,5
50,бояться,374,5
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,6
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,7
50,бояться,374,8
50,бояться,374,8
50,бояться,374,8
50,бояться,374,8
50,бояться,374,8
50,бояться,374,8
50,бояться,374,8
50,бояться,374,9
50,бояться,374,9
50,бояться,374,9
50,бояться,374,9
50,бояться,374,10
50,бояться,374,11
51,спать,383,0
51,спать,383,0
51,спать,383,0
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,1
51,спать,383,2
51,спать,383,3
51,спать,383,4
51,спать,383,4
51,спать,383,5
51,спать,383,5
51,спать,383,5
51,спать,383,5
51,спать,383,6
51,спать,383,6
51,спать,383,6
51,спать,383,6
51,спать,383,6
51,спать,383,7
51,спать,383,7
51,спать,383,7
51,спать,383,7
52,рабочий,387,0
52,рабочий,387,0
52,рабочий,387,0
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,1
52,рабочий,387,2
52,рабочий,387,3
52,рабочий,387,4
52,рабочий,387,4
52,рабочий,387,4
52,рабочий,387,5
52,рабочий,387,5
52,рабочий,387,5
52,рабочий,387,5
52,рабочий,387,5
52,рабочий,387,5
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,6
52,рабочий,387,7
52,рабочий,387,7
52,рабочий,387,7
52,рабочий,387,7
52,рабочий,387,8
52,рабочий,387,8
52,рабочий,387,9
52,рабочий,387,10
52,рабочий,387,10
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,0
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,1
53,чуть,392,2
53,чуть,392,3
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,4
53,чуть,392,5
53,чуть,392,5
53,чуть,392,5
53,чуть,392,5
53,чуть,392,5
53,чуть,392,5
53,чуть,392,6
53,чуть,392,6
53,чуть,392,6
53,чуть,392,6
53,чуть,392,7
53,чуть,392,7
53,чуть,392,7
53,чуть,392,7
53,чуть,392,7
53,чуть,392,7
53,чуть,392,8
53,чуть,392,9
53,чуть,392,9
53,чуть,392,9
53,чуть,392,11
53,чуть,392,11
54,сильный,401,0
54,сильный,401,0
54,сильный,401,0
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,1
54,сильный,401,2
54,сильный,401,3
54,сильный,401,4
54,сильный,401,4
54,сильный,401,4
54,сильный,401,5
54,сильный,401,5
54,сильный,401,5
54,сильный,401,6
54,сильный,401,6
54,сильный,401,6
54,сильный,401,6
54,сильный,401,6
54,сильный,401,7
54,сильный,401,7
54,сильный,401,7
54,сильный,401,7
54,сильный,401,7
54,сильный,401,9
54,сильный,401,9
55,показать,407,0
55,показать,407,0
55,показать,407,0
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,1
55,показать,407,2
55,показать,407,3
55,показать,407,4
55,показать,407,4
55,показать,407,5
55,показать,407,5
55,показать,407,5
55,показать,407,5
55,показать,407,6
55,показать,407,7
55,показать,407,7
55,показать,407,7
55,показать,407,8
55,показать,407,8
55,показать,407,9
55,показать,407,9
55,показать,407,9
55,показать,407,9
55,показать,407,9
55,показать,407,10
55,показать,407,11
56,выходить,423,0
56,выходить,423,0
56,выходить,423,0
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,1
56,выходить,423,2
56,выходить,423,3
56,выходить,423,4
56,выходить,423,4
56,выходить,423,5
56,выходить,423,5
56,выходить,423,5
56,выходить,423,6
56,выходить,423,6
56,выходить,423,7
56,выходить,423,7
56,выходить,423,7
56,выходить,423,7
56,выходить,423,7
56,выходить,423,9
56,выходить,423,10
56,выходить,423,11
57,н.,424,0
57,н.,424,0
57,н.,424,0
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,1
57,н.,424,2
57,н.,424,4
57,н.,424,4
57,н.,424,5
57,н.,424,5
57,н.,424,5
57,н.,424,6
57,н.,424,9
58,войти,426,0
58,войти,426,0
58,войти,426,0
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,1
58,войти,426,2
58,войти,426,2
58,войти,426,4
58,войти,426,4
58,войти,426,4
58,войти,426,5
58,войти,426,5
58,войти,426,5
58,войти,426,5
58,войти,426,5
58,войти,426,6
58,войти,426,6
58,войти,426,6
58,войти,426,7
58,войти,426,7
58,войти,426,7
58,войти,426,7
58,войти,426,7
58,войти,426,9
58,войти,426,9
58,войти,426,11
59,причина,429,0
59,причина,429,0
59,причина,429,0
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,1
59,причина,429,4
59,причина,429,4
59,причина,429,4
59,причина,429,5
59,причина,429,5
59,причина,429,5
59,причина,429,6
59,причина,429,6
59,причина,429,7
59,причина,429,7
59,причина,429,8
59,причина,429,8
59,причина,429,9
60,квартира,436,0
60,квартира,436,0
60,квартира,436,0
60,квартира,436,0
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,1
60,квартира,436,2
60,квартира,436,3
60,квартира,436,3
60,квартира,436,4
60,квартира,436,4
60,квартира,436,5
60,квартира,436,5
60,квартира,436,5
60,квартира,436,5
60,квартира,436,5
60,квартира,436,5
60,квартира,436,6
60,квартира,436,6
60,квартира,436,6
60,квартира,436,6
60,квартира,436,7
60,квартира,436,7
60,квартира,436,7
60,квартира,436,7
60,квартира,436,7
60,квартира,436,7
60,квартира,436,9
60,квартира,436,9
61,брать,475,0
61,брать,475,0
61,брать,475,0
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,1
61,брать,475,2
61,брать,475,3
61,брать,475,4
61,брать,475,4
61,брать,475,5
61,брать,475,5
61,брать,475,5
61,брать,475,6
61,брать,475,6
61,брать,475,6
61,брать,475,6
61,брать,475,7
61,брать,475,7
61,брать,475,7
61,брать,475,8
61,брать,475,9
61,брать,475,11
62,девушка,487,0
62,девушка,487,0
62,девушка,487,0
62,девушка,487,0
62,девушка,487,0
62,девушка,487,0
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,1
62,девушка,487,2
62,девушка,487,3
62,девушка,487,3
62,девушка,487,4
62,девушка,487,4
62,девушка,487,4
62,девушка,487,4
62,девушка,487,4
62,девушка,487,4
62,девушка,487,5
62,девушка,487,5
62,девушка,487,5
62,девушка,487,5
62,девушка,487,5
62,девушка,487,5
62,девушка,487,6
62,девушка,487,6
62,девушка,487,6
62,девушка,487,6
62,девушка,487,6
62,девушка,487,7
62,девушка,487,7
62,девушка,487,7
62,девушка,487,7
62,девушка,487,7
62,девушка,487,9
62,девушка,487,11
63,плечо,488,0
63,плечо,488,0
63,плечо,488,0
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,1
63,плечо,488,2
63,плечо,488,4
63,плечо,488,4
63,плечо,488,4
63,плечо,488,4
63,плечо,488,4
63,плечо,488,5
63,плечо,488,5
63,плечо,488,5
63,плечо,488,5
63,плечо,488,6
63,плечо,488,6
63,плечо,488,6
63,плечо,488,6
63,плечо,488,6
63,плечо,488,7
63,плечо,488,7
63,плечо,488,7
63,плечо,488,9
64,требовать,494,0
64,требовать,494,0
64,требовать,494,0
64,требовать,494,0
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,1
64,требовать,494,2
64,требовать,494,4
64,требовать,494,4
64,требовать,494,4
64,требовать,494,5
64,требовать,494,5
64,требовать,494,5
64,требовать,494,5
64,требовать,494,5
64,требовать,494,6
64,требовать,494,6
64,требовать,494,6
64,требовать,494,6
64,требовать,494,6
64,требовать,494,7
64,требовать,494,7
64,требовать,494,7
64,требовать,494,7
64,требовать,494,7
64,требовать,494,9
64,требовать,494,9
64,требовать,494,9
64,требовать,494,11
65,идея,497,0
65,идея,497,0
65,идея,497,0
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,1
65,идея,497,3
65,идея,497,4
65,идея,497,4
65,идея,497,4
65,идея,497,5
65,идея,497,5
65,идея,497,5
65,идея,497,6
65,идея,497,6
65,идея,497,6
65,идея,497,6
65,идея,497,6
65,идея,497,6
65,идея,497,7
65,идея,497,7
65,идея,497,7
65,идея,497,7
65,идея,497,7
65,идея,497,7
65,идея,497,9
65,идея,497,9
